1,1,0,43.2214050,-0.0517822,513.40,78.72,5.3,3.1,96179.6,45,-2253,770,16.30,18,34.20,8.25,5253
1,1,0,43.2214050,-0.0517691,512.78,78.72,5.4,3.1,96190.8,79,-2390,812,15.69,19,34.20,8.25,5254
1,1,0,43.2214012,-0.0517565,512.15,77.76,5.3,3.1,96190.8,109,-2355,743,14.77,19,33.85,8.25,5255
1,1,0,43.2213974,-0.0517460,511.52,76.75,4.9,3.1,96202.4,95,-2352,743,14.27,17,33.85,8.25,5256
1,1,0,43.2213936,-0.0517380,510.92,76.75,4.5,3.1,96202.4,55,-2255,736,13.53,17,33.85,8.25,5257
1,1,0,43.2213860,-0.0517334,510.28,75.78,3.7,3.1,96213.6,92,-2467,810,14.71,18,33.85,8.25,5258
1,1,0,43.2213821,-0.0517316,509.66,75.78,2.6,3.1,96225.6,66,-2483,787,14.55,15,33.85,8.25,5259
1,1,0,43.2213783,-0.0517317,509.02,74.74,1.2,3.1,96225.6,58,-2375,770,15.79,19,33.50,8.25,5260
1,1,0,43.2213783,-0.0517321,508.36,73.71,0.2,3.2,96237.4,68,-2282,759,16.34,18,33.85,8.25,5261
1,1,0,43.2213783,-0.0517316,507.72,73.71,1.3,3.2,96237.4,87,-2350,783,16.50,18,33.63,8.25,5262
1,1,0,43.2213821,-0.0517290,507.08,72.70,2.2,3.1,96249.0,104,-2491,776,16.64,18,33.85,8.25,5263
1,1,0,43.2213898,-0.0517232,506.43,72.70,3.5,3.2,96260.8,112,-2422,753,16.55,17,33.85,8.25,5264
1,1,0,43.2213936,-0.0517143,505.80,71.67,4.2,3.2,96260.8,47,-2157,710,15.78,18,33.85,8.25,5265
1,1,0,43.2213936,-0.0517034,505.15,70.66,4.6,3.2,96272.6,51,-2180,724,15.08,17,34.20,8.25,5266
1,1,0,43.2213936,-0.0516914,504.50,70.66,4.8,3.2,96272.6,79,-2427,821,14.28,16,33.85,8.25,5267
1,1,0,43.2213898,-0.0516807,503.80,69.54,4.6,3.3,96285.4,54,-2372,781,14.01,17,33.50,8.25,5268
1,1,0,43.2213860,-0.0516718,503.14,69.54,4.2,3.3,96297.8,78,-2347,764,13.34,17,34.20,8.25,5269
1,1,0,43.2213783,-0.0516657,502.48,68.47,3.5,3.3,96297.8,71,-2330,800,13.36,18,33.85,8.25,5270
1,1,0,43.2213745,-0.0516625,501.85,67.43,2.6,3.2,96309.7,62,-2358,733,13.01,17,33.85,8.25,5271
1,1,0,43.2213745,-0.0516617,501.17,67.43,1.9,3.3,96309.7,87,-1989,611,14.16,18,34.42,8.26,5272
1,1,0,43.2213745,-0.0516624,500.47,66.47,0.8,3.3,96320.8,94,-2341,756,14.10,18,33.50,8.25,5273
1,1,0,43.2213745,-0.0516635,499.79,66.47,0.5,3.3,96334.7,104,-2613,824,15.23,17,34.20,8.25,5274
1,1,0,43.2213745,-0.0516639,499.23,65.27,0.6,3.2,96334.7,137,-2956,919,15.72,17,33.85,8.25,5275
1,1,0,43.2213745,-0.0516644,498.75,64.31,0.7,2.9,96345.7,102,-2035,621,15.76,17,33.85,8.25,5276
1,1,0,43.2213745,-0.0516653,498.35,64.31,0.7,2.7,96345.7,38,-1881,584,15.62,18,33.28,8.24,5277
1,1,0,43.2213745,-0.0516662,497.99,63.71,1.2,2.4,96352.7,64,-2131,621,15.69,20,33.85,8.25,5278
1,1,0,43.2213783,-0.0516665,497.61,63.71,1.3,2.3,96360.9,39,-2249,681,15.46,19,34.20,8.25,5279
1,1,0,43.2213783,-0.0516661,497.41,62.99,1.6,2.2,96360.9,72,-2124,700,15.55,19,33.85,8.25,5281
